departamento,anio,causa,siniestros
LA LIBERTAD,2024,EBRIEDAD DEL PEATÓN,5
LA LIBERTAD,2024,NO IDENTIFICA LA CAUSA,68
LA LIBERTAD,2024,NO HAY CERTEZA DE LA CAUSA,203
LA LIBERTAD,2024,OTROS,267
LAMBAYEQUE,2008,EXCESO DE VELOCIDAD,160
LAMBAYEQUE,2008,EBRIEDAD DEL CONDUTOR,63
LAMBAYEQUE,2008,IMPRUDENCIA DEL CONDUCTOR,259
LAMBAYEQUE,2008,IMPRUDENCIA DEL PEATÓN,50
LAMBAYEQUE,2008,IMPRUDENCIA DEL PASAJERO,3
LAMBAYEQUE,2008,EXCESO DE CARGA,0
LAMBAYEQUE,2008,DESACATO DE SEÑAL DE TRÁNSITO,0
LAMBAYEQUE,2008,FALLA MECÁNICA,31
LAMBAYEQUE,2008,FALLA DE LUCES,1
LAMBAYEQUE,2008,PISTA EN MAL ESTADO,18
LAMBAYEQUE,2008,SEÑALIZACIÓN DEFECTUOSA,0
LAMBAYEQUE,2008,OTROS,12
LAMBAYEQUE,2009,EXCESO DE VELOCIDAD,455
LAMBAYEQUE,2009,EBRIEDAD DEL CONDUTOR,148
LAMBAYEQUE,2009,IMPRUDENCIA DEL CONDUCTOR,590
LAMBAYEQUE,2009,IMPRUDENCIA DEL PEATÓN,149
LAMBAYEQUE,2009,IMPRUDENCIA DEL PASAJERO,35
LAMBAYEQUE,2009,EXCESO DE CARGA,10
LAMBAYEQUE,2009,DESACATO DE SEÑAL DE TRÁNSITO,2
LAMBAYEQUE,2009,FALLA MECÁNICA,59
LAMBAYEQUE,2009,FALLA DE LUCES,4
LAMBAYEQUE,2009,PISTA EN MAL ESTADO,13
LAMBAYEQUE,2009,SEÑALIZACIÓN DEFECTUOSA,4
LAMBAYEQUE,2009,OTROS,44
LAMBAYEQUE,2010,EXCESO DE VELOCIDAD,455
LAMBAYEQUE,2010,EBRIEDAD DEL CONDUTOR,148
LAMBAYEQUE,2010,IMPRUDENCIA DEL CONDUCTOR,590
LAMBAYEQUE,2010,IMPRUDENCIA DEL PEATÓN,149
LAMBAYEQUE,2010,IMPRUDENCIA DEL PASAJERO,35
LAMBAYEQUE,2010,EXCESO DE CARGA,10
LAMBAYEQUE,2010,DESACATO DE SEÑAL DE TRÁNSITO,2
LAMBAYEQUE,2010,FALLA MECÁNICA,59
LAMBAYEQUE,2010,FALLA DE LUCES,4
LAMBAYEQUE,2010,PISTA EN MAL ESTADO,13
LAMBAYEQUE,2010,SEÑALIZACIÓN DEFECTUOSA,4
LAMBAYEQUE,2010,OTROS,44
LAMBAYEQUE,2011,EXCESO DE VELOCIDAD,513
LAMBAYEQUE,2011,EBRIEDAD DEL CONDUTOR,298
LAMBAYEQUE,2011,IMPRUDENCIA DEL CONDUCTOR,826
LAMBAYEQUE,2011,IMPRUDENCIA DEL PEATÓN,171
LAMBAYEQUE,2011,IMPRUDENCIA DEL PASAJERO,38
LAMBAYEQUE,2011,EXCESO DE CARGA,3
LAMBAYEQUE,2011,DESACATO DE SEÑAL DE TRÁNSITO,30
LAMBAYEQUE,2011,FALLA MECÁNICA,105
LAMBAYEQUE,2011,FALLA DE LUCES,11
LAMBAYEQUE,2011,PISTA EN MAL ESTADO,33
LAMBAYEQUE,2011,SEÑALIZACIÓN DEFECTUOSA,24
LAMBAYEQUE,2011,OTROS,89
LAMBAYEQUE,2012,EXCESO DE VELOCIDAD,851
LAMBAYEQUE,2012,EBRIEDAD DEL CONDUTOR,378
LAMBAYEQUE,2012,IMPRUDENCIA DEL CONDUCTOR,1020
LAMBAYEQUE,2012,IMPRUDENCIA DEL PEATÓN,320
LAMBAYEQUE,2012,IMPRUDENCIA DEL PASAJERO,62
LAMBAYEQUE,2012,EXCESO DE CARGA,5
LAMBAYEQUE,2012,DESACATO DE SEÑAL DE TRÁNSITO,22
LAMBAYEQUE,2012,FALLA MECÁNICA,70
LAMBAYEQUE,2012,FALLA DE LUCES,6
LAMBAYEQUE,2012,PISTA EN MAL ESTADO,47
LAMBAYEQUE,2012,SEÑALIZACIÓN DEFECTUOSA,24
LAMBAYEQUE,2012,OTROS,122
LAMBAYEQUE,2013,EXCESO DE VELOCIDAD,983
LAMBAYEQUE,2013,EBRIEDAD DEL CONDUTOR,282
LAMBAYEQUE,2013,IMPRUDENCIA DEL CONDUCTOR,1142
LAMBAYEQUE,2013,IMPRUDENCIA DEL PEATÓN,275
LAMBAYEQUE,2013,IMPRUDENCIA DEL PASAJERO,73
LAMBAYEQUE,2013,EXCESO DE CARGA,6
LAMBAYEQUE,2013,DESACATO DE SEÑAL DE TRÁNSITO,19
LAMBAYEQUE,2013,FALLA MECÁNICA,89
LAMBAYEQUE,2013,FALLA DE LUCES,16
LAMBAYEQUE,2013,PISTA EN MAL ESTADO,68
LAMBAYEQUE,2013,SEÑALIZACIÓN DEFECTUOSA,18
LAMBAYEQUE,2013,OTROS,204
LAMBAYEQUE,2014,EXCESO DE VELOCIDAD,961
LAMBAYEQUE,2014,EBRIEDAD DEL CONDUTOR,361
LAMBAYEQUE,2014,IMPRUDENCIA DEL CONDUCTOR,1181
LAMBAYEQUE,2014,IMPRUDENCIA DEL PEATÓN,237
LAMBAYEQUE,2014,IMPRUDENCIA DEL PASAJERO,97
LAMBAYEQUE,2014,EXCESO DE CARGA,6
LAMBAYEQUE,2014,DESACATO DE SEÑAL DE TRÁNSITO,26
LAMBAYEQUE,2014,FALLA MECÁNICA,55
LAMBAYEQUE,2014,FALLA DE LUCES,8
LAMBAYEQUE,2014,PISTA EN MAL ESTADO,68
LAMBAYEQUE,2014,SEÑALIZACIÓN DEFECTUOSA,38
LAMBAYEQUE,2014,OTROS,304
LAMBAYEQUE,2015,EXCESO DE VELOCIDAD,628
LAMBAYEQUE,2015,EBRIEDAD DEL CONDUTOR,223
LAMBAYEQUE,2015,IMPRUDENCIA DEL CONDUCTOR,782
LAMBAYEQUE,2015,IMPRUDENCIA DEL PEATÓN,206
LAMBAYEQUE,2015,IMPRUDENCIA DEL PASAJERO,36
LAMBAYEQUE,2015,EXCESO DE CARGA,1
LAMBAYEQUE,2015,DESACATO DE SEÑAL DE TRÁNSITO,20
LAMBAYEQUE,2015,FALLA MECÁNICA,46
LAMBAYEQUE,2015,FALLA DE LUCES,20
LAMBAYEQUE,2015,PISTA EN MAL ESTADO,32
LAMBAYEQUE,2015,SEÑALIZACIÓN DEFECTUOSA,5
LAMBAYEQUE,2015,OTROS,203
LAMBAYEQUE,2015,INVACIÓN DE CARRIL,34
LAMBAYEQUE,2015,VEHÍCULO MAL ESTACIONADO,17
LAMBAYEQUE,2015,FACTOR AMBIENTAL,0
LAMBAYEQUE,2015,EBRIEDAD DEL PEATÓN,22
LAMBAYEQUE,2015,NO IDENTIFICA LA CAUSA,47
LAMBAYEQUE,2015,NO HAY CERTEZA DE LA CAUSA,18
LAMBAYEQUE,2016,EXCESO DE VELOCIDAD,732
LAMBAYEQUE,2016,EBRIEDAD DEL CONDUTOR,254
LAMBAYEQUE,2016,IMPRUDENCIA DEL CONDUCTOR,912
LAMBAYEQUE,2016,IMPRUDENCIA DEL PEATÓN,176
LAMBAYEQUE,2016,IMPRUDENCIA DEL PASAJERO,19
LAMBAYEQUE,2016,EXCESO DE CARGA,5
LAMBAYEQUE,2016,DESACATO DE SEÑAL DE TRÁNSITO,21
LAMBAYEQUE,2016,FALLA MECÁNICA,62
LAMBAYEQUE,2016,FALLA DE LUCES,63
LAMBAYEQUE,2016,PISTA EN MAL ESTADO,30
LAMBAYEQUE,2016,SEÑALIZACIÓN DEFECTUOSA,14
LAMBAYEQUE,2016,OTROS,292
LAMBAYEQUE,2016,INVACIÓN DE CARRIL,51
LAMBAYEQUE,2016,VEHÍCULO MAL ESTACIONADO,15
LAMBAYEQUE,2016,FACTOR AMBIENTAL,4
LAMBAYEQUE,2016,EBRIEDAD DEL PEATÓN,3
LAMBAYEQUE,2016,NO IDENTIFICA LA CAUSA,84
LAMBAYEQUE,2016,NO HAY CERTEZA DE LA CAUSA,67
LAMBAYEQUE,2017,EXCESO DE VELOCIDAD,1101
LAMBAYEQUE,2017,EBRIEDAD DEL CONDUTOR,284
LAMBAYEQUE,2017,IMPRUDENCIA DEL CONDUCTOR,934
LAMBAYEQUE,2017,IMPRUDENCIA DEL PEATÓN,136
LAMBAYEQUE,2017,IMPRUDENCIA DEL PASAJERO,60
LAMBAYEQUE,2017,EXCESO DE CARGA,7
LAMBAYEQUE,2017,DESACATO DE SEÑAL DE TRÁNSITO,9
LAMBAYEQUE,2017,FALLA MECÁNICA,26
LAMBAYEQUE,2017,FALLA DE LUCES,44
LAMBAYEQUE,2017,PISTA EN MAL ESTADO,102
LAMBAYEQUE,2017,SEÑALIZACIÓN DEFECTUOSA,3
LAMBAYEQUE,2017,OTROS,227
LAMBAYEQUE,2017,INVACIÓN DE CARRIL,74
LAMBAYEQUE,2017,VEHÍCULO MAL ESTACIONADO,39
LAMBAYEQUE,2017,FACTOR AMBIENTAL,21
LAMBAYEQUE,2017,EBRIEDAD DEL PEATÓN,10
LAMBAYEQUE,2017,NO IDENTIFICA LA CAUSA,58
LAMBAYEQUE,2017,NO HAY CERTEZA DE LA CAUSA,53
LAMBAYEQUE,2018,EXCESO DE VELOCIDAD,1213
LAMBAYEQUE,2018,IMPRUDENCIA DEL CONDUCTOR,953
LAMBAYEQUE,2018,EBRIEDAD DEL CONDUTOR,223
LAMBAYEQUE,2018,IMPRUDENCIA DEL PEATÓN,210
LAMBAYEQUE,2018,IMPRUDENCIA DEL PASAJERO,8
LAMBAYEQUE,2018,EXCESO DE CARGA,7
LAMBAYEQUE,2018,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,2
LAMBAYEQUE,2018,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,1
LAMBAYEQUE,2018,FALLA MECÁNICA,53
LAMBAYEQUE,2018,FALLA DE LUCES,5
LAMBAYEQUE,2018,PISTA EN MAL ESTADO,76
LAMBAYEQUE,2018,SEÑALIZACIÓN DEFECTUOSA,4
LAMBAYEQUE,2018,INVACIÓN DE CARRIL,42
LAMBAYEQUE,2018,VEHÍCULO MAL ESTACIONADO,12
LAMBAYEQUE,2018,FACTOR AMBIENTAL,7
LAMBAYEQUE,2018,EBRIEDAD DEL PEATÓN,18
LAMBAYEQUE,2018,NO IDENTIFICA LA CAUSA,113
LAMBAYEQUE,2018,NO HAY CERTEZA DE LA CAUSA,51
LAMBAYEQUE,2018,OTROS,178
LAMBAYEQUE,2019,EXCESO DE VELOCIDAD,1617
LAMBAYEQUE,2019,IMPRUDENCIA DEL CONDUCTOR,1256
LAMBAYEQUE,2019,EBRIEDAD DEL CONDUTOR,183
LAMBAYEQUE,2019,IMPRUDENCIA DEL PEATÓN,66
LAMBAYEQUE,2019,IMPRUDENCIA DEL PASAJERO,15
LAMBAYEQUE,2019,EXCESO DE CARGA,3
LAMBAYEQUE,2019,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,37
LAMBAYEQUE,2019,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,8
LAMBAYEQUE,2019,FALLA MECÁNICA,26
LAMBAYEQUE,2019,FALLA DE LUCES,7
LAMBAYEQUE,2019,PISTA EN MAL ESTADO,64
LAMBAYEQUE,2019,SEÑALIZACIÓN DEFECTUOSA,6
LAMBAYEQUE,2019,INVACIÓN DE CARRIL,48
LAMBAYEQUE,2019,VEHÍCULO MAL ESTACIONADO,32
LAMBAYEQUE,2019,FACTOR AMBIENTAL,4
LAMBAYEQUE,2019,EBRIEDAD DEL PEATÓN,0
LAMBAYEQUE,2019,NO IDENTIFICA LA CAUSA,60
LAMBAYEQUE,2019,NO HAY CERTEZA DE LA CAUSA,196
LAMBAYEQUE,2019,OTROS,202
LAMBAYEQUE,2020,EXCESO DE VELOCIDAD,998
LAMBAYEQUE,2020,IMPRUDENCIA DEL CONDUCTOR,666
LAMBAYEQUE,2020,EBRIEDAD DEL CONDUTOR,127
LAMBAYEQUE,2020,IMPRUDENCIA DEL PEATÓN,31
LAMBAYEQUE,2020,IMPRUDENCIA DEL PASAJERO,3
LAMBAYEQUE,2020,EXCESO DE CARGA,2
LAMBAYEQUE,2020,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,9
LAMBAYEQUE,2020,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
LAMBAYEQUE,2020,FALLA MECÁNICA,15
LAMBAYEQUE,2020,FALLA DE LUCES,6
LAMBAYEQUE,2020,PISTA EN MAL ESTADO,45
LAMBAYEQUE,2020,SEÑALIZACIÓN DEFECTUOSA,3
LAMBAYEQUE,2020,INVACIÓN DE CARRIL,22
LAMBAYEQUE,2020,VEHÍCULO MAL ESTACIONADO,22
LAMBAYEQUE,2020,FACTOR AMBIENTAL,3
LAMBAYEQUE,2020,EBRIEDAD DEL PEATÓN,2
LAMBAYEQUE,2020,NO IDENTIFICA LA CAUSA,42
LAMBAYEQUE,2020,NO HAY CERTEZA DE LA CAUSA,163
LAMBAYEQUE,2020,OTROS,104
LAMBAYEQUE,2021,EXCESO DE VELOCIDAD,1148
LAMBAYEQUE,2021,IMPRUDENCIA DEL CONDUCTOR,617
LAMBAYEQUE,2021,EBRIEDAD DEL CONDUTOR,169
LAMBAYEQUE,2021,IMPRUDENCIA DEL PEATÓN,23
LAMBAYEQUE,2021,IMPRUDENCIA DEL PASAJERO,8
LAMBAYEQUE,2021,EXCESO DE CARGA,3
LAMBAYEQUE,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,6
LAMBAYEQUE,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
LAMBAYEQUE,2021,FALLA MECÁNICA,16
LAMBAYEQUE,2021,FALLA DE LUCES,0
LAMBAYEQUE,2021,PISTA EN MAL ESTADO,54
LAMBAYEQUE,2021,SEÑALIZACIÓN DEFECTUOSA,9
LAMBAYEQUE,2021,INVACIÓN DE CARRIL,239
LAMBAYEQUE,2021,VEHÍCULO MAL ESTACIONADO,29
LAMBAYEQUE,2021,FACTOR AMBIENTAL,7
LAMBAYEQUE,2021,EBRIEDAD DEL PEATÓN,2
LAMBAYEQUE,2021,NO IDENTIFICA LA CAUSA,69
LAMBAYEQUE,2021,NO HAY CERTEZA DE LA CAUSA,143
LAMBAYEQUE,2021,OTROS,217
LAMBAYEQUE,2022,EXCESO DE VELOCIDAD,1388
LAMBAYEQUE,2022,IMPRUDENCIA DEL CONDUCTOR,754
LAMBAYEQUE,2022,EBRIEDAD DEL CONDUTOR,207
LAMBAYEQUE,2022,IMPRUDENCIA DEL PEATÓN,65
LAMBAYEQUE,2022,IMPRUDENCIA DEL PASAJERO,10
LAMBAYEQUE,2022,EXCESO DE CARGA,3
LAMBAYEQUE,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
LAMBAYEQUE,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
LAMBAYEQUE,2022,FALLA MECÁNICA,12
LAMBAYEQUE,2022,FALTA DE LUCES,6
LAMBAYEQUE,2022,PISTA EN MAL ESTADO,35
LAMBAYEQUE,2022,SEÑALIZACIÓN DEFECTUOSA,1
LAMBAYEQUE,2022,INVACIÓN DE CARRIL,26
LAMBAYEQUE,2022,VEHÍCULO MAL ESTACIONADO,20
LAMBAYEQUE,2022,FACTOR AMBIENTAL,7
LAMBAYEQUE,2022,EBRIEDAD DEL PEATÓN,0
LAMBAYEQUE,2022,NO IDENTIFICA LA CAUSA,66
LAMBAYEQUE,2022,NO HAY CERTEZA DE LA CAUSA,152
LAMBAYEQUE,2022,OTROS,385
LAMBAYEQUE,2023,EXCESO DE VELOCIDAD,1010
LAMBAYEQUE,2023,IMPRUDENCIA DEL CONDUCTOR,720
LAMBAYEQUE,2023,EBRIEDAD DEL CONDUTOR,226
LAMBAYEQUE,2023,IMPRUDENCIA DEL PEATÓN,42
LAMBAYEQUE,2023,IMPRUDENCIA DEL PASAJERO,10
LAMBAYEQUE,2023,EXCESO DE CARGA,3
LAMBAYEQUE,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
LAMBAYEQUE,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
LAMBAYEQUE,2023,FALLA MECÁNICA,21
LAMBAYEQUE,2023,FALTA DE LUCES,4
LAMBAYEQUE,2023,PISTA EN MAL ESTADO,21
LAMBAYEQUE,2023,SEÑALIZACIÓN DEFECTUOSA,0
LAMBAYEQUE,2023,INVACIÓN DE CARRIL,6
LAMBAYEQUE,2023,VEHÍCULO MAL ESTACIONADO,4
LAMBAYEQUE,2023,FACTOR AMBIENTAL,2
LAMBAYEQUE,2023,EBRIEDAD DEL PEATÓN,0
LAMBAYEQUE,2023,NO IDENTIFICA LA CAUSA,612
LAMBAYEQUE,2023,NO HAY CERTEZA DE LA CAUSA,68
LAMBAYEQUE,2023,OTROS,219
LAMBAYEQUE,2024,EXCESO DE VELOCIDAD,1239
LAMBAYEQUE,2024,IMPRUDENCIA DEL CONDUCTOR,589
LAMBAYEQUE,2024,EBRIEDAD DEL CONDUTOR,198
LAMBAYEQUE,2024,IMPRUDENCIA DEL PEATÓN,47
LAMBAYEQUE,2024,IMPRUDENCIA DEL PASAJERO,3
LAMBAYEQUE,2024,EXCESO DE CARGA,6
LAMBAYEQUE,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
LAMBAYEQUE,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
LAMBAYEQUE,2024,FALLA MECÁNICA,7
LAMBAYEQUE,2024,FALTA DE LUCES,8
LAMBAYEQUE,2024,PISTA EN MAL ESTADO,28
LAMBAYEQUE,2024,SEÑALIZACIÓN DEFECTUOSA,6
LAMBAYEQUE,2024,INVACIÓN DE CARRIL,20
LAMBAYEQUE,2024,VEHÍCULO MAL ESTACIONADO,11
LAMBAYEQUE,2024,FACTOR AMBIENTAL,7
LAMBAYEQUE,2024,EBRIEDAD DEL PEATÓN,1
LAMBAYEQUE,2024,NO IDENTIFICA LA CAUSA,682
LAMBAYEQUE,2024,NO HAY CERTEZA DE LA CAUSA,133
LAMBAYEQUE,2024,OTROS,539
LIMA,2008,EXCESO DE VELOCIDAD,15959
LIMA,2008,EBRIEDAD DEL CONDUTOR,4860
LIMA,2008,IMPRUDENCIA DEL CONDUCTOR,12127
LIMA,2008,IMPRUDENCIA DEL PEATÓN,4133
LIMA,2008,IMPRUDENCIA DEL PASAJERO,1678
LIMA,2008,EXCESO DE CARGA,390
LIMA,2008,DESACATO DE SEÑAL DE TRÁNSITO,1156
LIMA,2008,FALLA MECÁNICA,1442
LIMA,2008,FALLA DE LUCES,453
LIMA,2008,PISTA EN MAL ESTADO,792
LIMA,2008,SEÑALIZACIÓN DEFECTUOSA,609
LIMA,2008,OTROS,9085
LIMA,2009,EXCESO DE VELOCIDAD,16313
LIMA,2009,EBRIEDAD DEL CONDUTOR,3502
LIMA,2009,IMPRUDENCIA DEL CONDUCTOR,12100
LIMA,2009,IMPRUDENCIA DEL PEATÓN,4117
LIMA,2009,IMPRUDENCIA DEL PASAJERO,1536
LIMA,2009,EXCESO DE CARGA,316
LIMA,2009,DESACATO DE SEÑAL DE TRÁNSITO,1303
LIMA,2009,FALLA MECÁNICA,1218
LIMA,2009,FALLA DE LUCES,191
LIMA,2009,PISTA EN MAL ESTADO,571
LIMA,2009,SEÑALIZACIÓN DEFECTUOSA,532
LIMA,2009,OTROS,8821
LIMA,2010,EXCESO DE VELOCIDAD,16313
LIMA,2010,EBRIEDAD DEL CONDUTOR,3502
LIMA,2010,IMPRUDENCIA DEL CONDUCTOR,12100
LIMA,2010,IMPRUDENCIA DEL PEATÓN,4117
LIMA,2010,IMPRUDENCIA DEL PASAJERO,1536
LIMA,2010,EXCESO DE CARGA,316
LIMA,2010,DESACATO DE SEÑAL DE TRÁNSITO,1303
LIMA,2010,FALLA MECÁNICA,1218
LIMA,2010,FALLA DE LUCES,191
LIMA,2010,PISTA EN MAL ESTADO,571
LIMA,2010,SEÑALIZACIÓN DEFECTUOSA,532
LIMA,2010,OTROS,8821
LIMA,2011,EXCESO DE VELOCIDAD,16680
LIMA,2011,EBRIEDAD DEL CONDUTOR,4038
LIMA,2011,IMPRUDENCIA DEL CONDUCTOR,11879
LIMA,2011,IMPRUDENCIA DEL PEATÓN,3541
LIMA,2011,IMPRUDENCIA DEL PASAJERO,1329
LIMA,2011,EXCESO DE CARGA,231
LIMA,2011,DESACATO DE SEÑAL DE TRÁNSITO,1246
LIMA,2011,FALLA MECÁNICA,1463
LIMA,2011,FALLA DE LUCES,210
LIMA,2011,PISTA EN MAL ESTADO,521
LIMA,2011,SEÑALIZACIÓN DEFECTUOSA,467
LIMA,2011,OTROS,8272
LIMA,2012,EXCESO DE VELOCIDAD,17712
LIMA,2012,EBRIEDAD DEL CONDUTOR,4646
LIMA,2012,IMPRUDENCIA DEL CONDUCTOR,12056
LIMA,2012,IMPRUDENCIA DEL PEATÓN,3910
LIMA,2012,IMPRUDENCIA DEL PASAJERO,1388
LIMA,2012,EXCESO DE CARGA,270
LIMA,2012,DESACATO DE SEÑAL DE TRÁNSITO,1370
LIMA,2012,FALLA MECÁNICA,1329
LIMA,2012,FALLA DE LUCES,222
LIMA,2012,PISTA EN MAL ESTADO,644
LIMA,2012,SEÑALIZACIÓN DEFECTUOSA,464
LIMA,2012,OTROS,8570
LIMA,2013,EXCESO DE VELOCIDAD,17657
LIMA,2013,EBRIEDAD DEL CONDUTOR,5534
LIMA,2013,IMPRUDENCIA DEL CONDUCTOR,13720
LIMA,2013,IMPRUDENCIA DEL PEATÓN,4600
LIMA,2013,IMPRUDENCIA DEL PASAJERO,1328
LIMA,2013,EXCESO DE CARGA,264
LIMA,2013,DESACATO DE SEÑAL DE TRÁNSITO,1346
LIMA,2013,FALLA MECÁNICA,1310
LIMA,2013,FALLA DE LUCES,175
LIMA,2013,PISTA EN MAL ESTADO,650
LIMA,2013,SEÑALIZACIÓN DEFECTUOSA,530
LIMA,2013,OTROS,7248
LIMA,2014,EXCESO DE VELOCIDAD,17528
LIMA,2014,EBRIEDAD DEL CONDUTOR,3757
LIMA,2014,IMPRUDENCIA DEL CONDUCTOR,14420
LIMA,2014,IMPRUDENCIA DEL PEATÓN,4192
LIMA,2014,IMPRUDENCIA DEL PASAJERO,1387
LIMA,2014,EXCESO DE CARGA,221
LIMA,2014,DESACATO DE SEÑAL DE TRÁNSITO,1841
LIMA,2014,FALLA MECÁNICA,1152
LIMA,2014,FALLA DE LUCES,207
LIMA,2014,PISTA EN MAL ESTADO,641
LIMA,2014,SEÑALIZACIÓN DEFECTUOSA,450
LIMA,2014,OTROS,8128
LIMA,2015,EXCESO DE VELOCIDAD,17478
LIMA,2015,EBRIEDAD DEL CONDUTOR,3341
LIMA,2015,IMPRUDENCIA DEL CONDUCTOR,14467
LIMA,2015,IMPRUDENCIA DEL PEATÓN,4148
LIMA,2015,IMPRUDENCIA DEL PASAJERO,1237
LIMA,2015,EXCESO DE CARGA,218
LIMA,2015,DESACATO DE SEÑAL DE TRÁNSITO,2016
LIMA,2015,FALLA MECÁNICA,975
LIMA,2015,FALLA DE LUCES,271
LIMA,2015,PISTA EN MAL ESTADO,726
LIMA,2015,SEÑALIZACIÓN DEFECTUOSA,428
LIMA,2015,OTROS,3124
LIMA,2015,INVACIÓN DE CARRIL,1271
LIMA,2015,VEHÍCULO MAL ESTACIONADO,404
LIMA,2015,FACTOR AMBIENTAL,179
LIMA,2015,EBRIEDAD DEL PEATÓN,236
LIMA,2015,NO IDENTIFICA LA CAUSA,1603
LIMA,2015,NO HAY CERTEZA DE LA CAUSA,1183
LIMA,2016,EXCESO DE VELOCIDAD,15929
LIMA,2016,EBRIEDAD DEL CONDUTOR,2536
LIMA,2016,IMPRUDENCIA DEL CONDUCTOR,13080
LIMA,2016,IMPRUDENCIA DEL PEATÓN,3496
LIMA,2016,IMPRUDENCIA DEL PASAJERO,1222
LIMA,2016,EXCESO DE CARGA,197
LIMA,2016,DESACATO DE SEÑAL DE TRÁNSITO,1840
LIMA,2016,FALLA MECÁNICA,1019
LIMA,2016,FALLA DE LUCES,204
LIMA,2016,PISTA EN MAL ESTADO,726
LIMA,2016,SEÑALIZACIÓN DEFECTUOSA,708
LIMA,2016,OTROS,3667
LIMA,2016,INVACIÓN DE CARRIL,1084
LIMA,2016,VEHÍCULO MAL ESTACIONADO,357
LIMA,2016,FACTOR AMBIENTAL,168
LIMA,2016,EBRIEDAD DEL PEATÓN,88
LIMA,2016,NO IDENTIFICA LA CAUSA,1794
LIMA,2016,NO HAY CERTEZA DE LA CAUSA,1189
LIMA,2017,EXCESO DE VELOCIDAD,13658
LIMA,2017,EBRIEDAD DEL CONDUTOR,3249
LIMA,2017,IMPRUDENCIA DEL CONDUCTOR,13601
LIMA,2017,IMPRUDENCIA DEL PEATÓN,3320
LIMA,2017,IMPRUDENCIA DEL PASAJERO,1093
LIMA,2017,EXCESO DE CARGA,117
LIMA,2017,DESACATO DE SEÑAL DE TRÁNSITO,1696
LIMA,2017,FALLA MECÁNICA,1106
LIMA,2017,FALLA DE LUCES,248
LIMA,2017,PISTA EN MAL ESTADO,602
LIMA,2017,SEÑALIZACIÓN DEFECTUOSA,271
LIMA,2017,OTROS,4164
LIMA,2017,INVACIÓN DE CARRIL,1134
LIMA,2017,VEHÍCULO MAL ESTACIONADO,360
LIMA,2017,FACTOR AMBIENTAL,210
LIMA,2017,EBRIEDAD DEL PEATÓN,268
LIMA,2017,NO IDENTIFICA LA CAUSA,2021
LIMA,2017,NO HAY CERTEZA DE LA CAUSA,2090
LIMA,2018,EXCESO DE VELOCIDAD,13310
LIMA,2018,IMPRUDENCIA DEL CONDUCTOR,13305
LIMA,2018,EBRIEDAD DEL CONDUTOR,3049
LIMA,2018,IMPRUDENCIA DEL PEATÓN,3033
LIMA,2018,IMPRUDENCIA DEL PASAJERO,686
LIMA,2018,EXCESO DE CARGA,282
LIMA,2018,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,873
LIMA,2018,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,192
LIMA,2018,FALLA MECÁNICA,1081
LIMA,2018,FALLA DE LUCES,235
LIMA,2018,PISTA EN MAL ESTADO,678
LIMA,2018,SEÑALIZACIÓN DEFECTUOSA,324
LIMA,2018,INVACIÓN DE CARRIL,1441
LIMA,2018,VEHÍCULO MAL ESTACIONADO,320
LIMA,2018,FACTOR AMBIENTAL,240
LIMA,2018,EBRIEDAD DEL PEATÓN,587
LIMA,2018,NO IDENTIFICA LA CAUSA,3956
LIMA,2018,NO HAY CERTEZA DE LA CAUSA,2791
LIMA,2018,OTROS,2953
LIMA,2019,EXCESO DE VELOCIDAD,13121
LIMA,2019,IMPRUDENCIA DEL CONDUCTOR,14610
LIMA,2019,EBRIEDAD DEL CONDUTOR,2870
LIMA,2019,IMPRUDENCIA DEL PEATÓN,2453
LIMA,2019,IMPRUDENCIA DEL PASAJERO,823
LIMA,2019,EXCESO DE CARGA,185
LIMA,2019,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,685
LIMA,2019,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,193
LIMA,2019,FALLA MECÁNICA,899
LIMA,2019,FALLA DE LUCES,222
LIMA,2019,PISTA EN MAL ESTADO,718
LIMA,2019,SEÑALIZACIÓN DEFECTUOSA,338
