departamento,anio,sexo,grupo_etario,fallecidos
SAN MARTIN,2014,FEMENINO,DE 26 A 60 AÑOS,8
SAN MARTIN,2014,FEMENINO,DE 60 A MÁS AÑOS,0
SAN MARTIN,2015,MASCULINO,DE 0 A 5 AÑOS,2
SAN MARTIN,2015,MASCULINO,DE 6 A 12 AÑOS,0
SAN MARTIN,2015,MASCULINO,DE 13 A 18 AÑOS,4
SAN MARTIN,2015,MASCULINO,DE 19 A 25 AÑOS,13
SAN MARTIN,2015,MASCULINO,DE 26 A 60 AÑOS,41
SAN MARTIN,2015,MASCULINO,DE 60 A MÁS AÑOS,5
SAN MARTIN,2015,FEMENINO,DE 0 A 5 AÑOS,2
SAN MARTIN,2015,FEMENINO,DE 6 A 12 AÑOS,1
SAN MARTIN,2015,FEMENINO,DE 13 A 18 AÑOS,1
SAN MARTIN,2015,FEMENINO,DE 19 A 25 AÑOS,3
SAN MARTIN,2015,FEMENINO,DE 26 A 60 AÑOS,9
SAN MARTIN,2015,FEMENINO,DE 60 A MÁS AÑOS,1
SAN MARTIN,2016,MASCULINO,DE 0 A 5 AÑOS,6
SAN MARTIN,2016,MASCULINO,DE 6 A 12 AÑOS,2
SAN MARTIN,2016,MASCULINO,DE 13 A 18 AÑOS,8
SAN MARTIN,2016,MASCULINO,DE 19 A 25 AÑOS,13
SAN MARTIN,2016,MASCULINO,DE 26 A 60 AÑOS,54
SAN MARTIN,2016,MASCULINO,DE 60 A MÁS AÑOS,8
SAN MARTIN,2016,FEMENINO,DE 0 A 5 AÑOS,0
SAN MARTIN,2016,FEMENINO,DE 6 A 12 AÑOS,1
SAN MARTIN,2016,FEMENINO,DE 13 A 18 AÑOS,0
SAN MARTIN,2016,FEMENINO,DE 19 A 25 AÑOS,1
SAN MARTIN,2016,FEMENINO,DE 26 A 60 AÑOS,11
SAN MARTIN,2016,FEMENINO,DE 60 A MÁS AÑOS,7
SAN MARTIN,2017,MASCULINO,DE 0 A 5 AÑOS,3
SAN MARTIN,2017,MASCULINO,DE 6 A 12 AÑOS,2
SAN MARTIN,2017,MASCULINO,DE 13 A 18 AÑOS,1
SAN MARTIN,2017,MASCULINO,DE 19 A 25 AÑOS,4
SAN MARTIN,2017,MASCULINO,DE 26 A 60 AÑOS,43
SAN MARTIN,2017,MASCULINO,DE 60 A MÁS AÑOS,7
SAN MARTIN,2017,FEMENINO,DE 0 A 5 AÑOS,1
SAN MARTIN,2017,FEMENINO,DE 6 A 12 AÑOS,0
SAN MARTIN,2017,FEMENINO,DE 13 A 18 AÑOS,3
SAN MARTIN,2017,FEMENINO,DE 19 A 25 AÑOS,0
SAN MARTIN,2017,FEMENINO,DE 26 A 60 AÑOS,9
SAN MARTIN,2017,FEMENINO,DE 60 A MÁS AÑOS,2
SAN MARTIN,2018,MASCULINO,DE 0 A 5 AÑOS,1
SAN MARTIN,2018,MASCULINO,DE 6 A 11 AÑOS,4
SAN MARTIN,2018,MASCULINO,DE 12 A 17 AÑOS,4
SAN MARTIN,2018,MASCULINO,DE 18 A 29 AÑOS,11
SAN MARTIN,2018,MASCULINO,DE 30 A 59 AÑOS,34
SAN MARTIN,2018,MASCULINO,DE 60 A MÁS AÑOS,13
SAN MARTIN,2018,FEMENINO,DE 0 A 5 AÑOS,3
SAN MARTIN,2018,FEMENINO,DE 6 A 11 AÑOS,0
SAN MARTIN,2018,FEMENINO,DE 12 A 17 AÑOS,0
SAN MARTIN,2018,FEMENINO,DE 18 A 29 AÑOS,1
SAN MARTIN,2018,FEMENINO,DE 30 A 59 AÑOS,5
SAN MARTIN,2018,FEMENINO,DE 60 A MÁS AÑOS,3
SAN MARTIN,2019,MASCULINO,DE 0 A 5 AÑOS,1
SAN MARTIN,2019,MASCULINO,DE 6 A 11 AÑOS,1
SAN MARTIN,2019,MASCULINO,DE 12 A 17 AÑOS,4
SAN MARTIN,2019,MASCULINO,DE 18 A 29 AÑOS,17
SAN MARTIN,2019,MASCULINO,DE 30 A 59 AÑOS,31
SAN MARTIN,2019,MASCULINO,DE 60 A MÁS AÑOS,11
SAN MARTIN,2019,FEMENINO,DE 0 A 5 AÑOS,1
SAN MARTIN,2019,FEMENINO,DE 6 A 11 AÑOS,1
SAN MARTIN,2019,FEMENINO,DE 12 A 17 AÑOS,1
SAN MARTIN,2019,FEMENINO,DE 18 A 29 AÑOS,5
SAN MARTIN,2019,FEMENINO,DE 30 A 59 AÑOS,7
SAN MARTIN,2019,FEMENINO,DE 60 A MÁS AÑOS,1
SAN MARTIN,2020,MASCULINO,DE 0 A 5 AÑOS,2
SAN MARTIN,2020,MASCULINO,DE 6 A 11 AÑOS,0
SAN MARTIN,2020,MASCULINO,DE 12 A 17 AÑOS,2
SAN MARTIN,2020,MASCULINO,DE 18 A 29 AÑOS,11
SAN MARTIN,2020,MASCULINO,DE 30 A 59 AÑOS,36
SAN MARTIN,2020,MASCULINO,DE 60 A MÁS AÑOS,9
SAN MARTIN,2020,FEMENINO,DE 0 A 5 AÑOS,3
SAN MARTIN,2020,FEMENINO,DE 6 A 11 AÑOS,0
SAN MARTIN,2020,FEMENINO,DE 12 A 17 AÑOS,1
SAN MARTIN,2020,FEMENINO,DE 18 A 29 AÑOS,3
SAN MARTIN,2020,FEMENINO,DE 30 A 59 AÑOS,6
SAN MARTIN,2020,FEMENINO,DE 60 A MÁS AÑOS,1
SAN MARTIN,2021,MASCULINO,DE 0 A 5 AÑOS,1
SAN MARTIN,2021,MASCULINO,DE 6 A 11 AÑOS,1
SAN MARTIN,2021,MASCULINO,DE 12 A 17 AÑOS,3
SAN MARTIN,2021,MASCULINO,DE 18 A 29 AÑOS,22
SAN MARTIN,2021,MASCULINO,DE 30 A 59 AÑOS,40
SAN MARTIN,2021,MASCULINO,DE 60 A MÁS AÑOS,15
SAN MARTIN,2021,FEMENINO,DE 0 A 5 AÑOS,0
SAN MARTIN,2021,FEMENINO,DE 6 A 11 AÑOS,0
SAN MARTIN,2021,FEMENINO,DE 12 A 17 AÑOS,0
SAN MARTIN,2021,FEMENINO,DE 18 A 29 AÑOS,1
SAN MARTIN,2021,FEMENINO,DE 30 A 59 AÑOS,7
SAN MARTIN,2021,FEMENINO,DE 60 A MÁS AÑOS,3
SAN MARTIN,2022,MASCULINO,DE 0 A 5 AÑOS,1
SAN MARTIN,2022,MASCULINO,DE 6 A 11 AÑOS,0
SAN MARTIN,2022,MASCULINO,DE 12 A 17 AÑOS,3
SAN MARTIN,2022,MASCULINO,DE 18 A 29 AÑOS,15
SAN MARTIN,2022,MASCULINO,DE 30 A 59 AÑOS,35
SAN MARTIN,2022,MASCULINO,DE 60 A MÁS AÑOS,5
SAN MARTIN,2022,FEMENINO,DE 0 A 5 AÑOS,2
SAN MARTIN,2022,FEMENINO,DE 6 A 11 AÑOS,0
SAN MARTIN,2022,FEMENINO,DE 12 A 17 AÑOS,2
SAN MARTIN,2022,FEMENINO,DE 18 A 29 AÑOS,7
SAN MARTIN,2022,FEMENINO,DE 30 A 59 AÑOS,6
SAN MARTIN,2022,FEMENINO,DE 60 A MÁS AÑOS,5
SAN MARTIN,2023,MASCULINO,DE 0 A 5 AÑOS,3
SAN MARTIN,2023,MASCULINO,DE 6 A 11 AÑOS,0
SAN MARTIN,2023,MASCULINO,DE 12 A 17 AÑOS,5
SAN MARTIN,2023,MASCULINO,DE 18 A 29 AÑOS,33
SAN MARTIN,2023,MASCULINO,DE 30 A 59 AÑOS,35
SAN MARTIN,2023,MASCULINO,DE 60 A MÁS AÑOS,14
SAN MARTIN,2023,FEMENINO,DE 0 A 5 AÑOS,2
SAN MARTIN,2023,FEMENINO,DE 6 A 11 AÑOS,0
SAN MARTIN,2023,FEMENINO,DE 12 A 17 AÑOS,0
SAN MARTIN,2023,FEMENINO,DE 18 A 29 AÑOS,5
SAN MARTIN,2023,FEMENINO,DE 30 A 59 AÑOS,4
SAN MARTIN,2023,FEMENINO,DE 60 A MÁS AÑOS,6
SAN MARTIN,2024,MASCULINO,DE 0 A 5 AÑOS,2
SAN MARTIN,2024,MASCULINO,DE 6 A 11 AÑOS,0
SAN MARTIN,2024,MASCULINO,DE 12 A 17 AÑOS,8
SAN MARTIN,2024,MASCULINO,DE 18 A 29 AÑOS,19
SAN MARTIN,2024,MASCULINO,DE 30 A 59 AÑOS,38
SAN MARTIN,2024,MASCULINO,DE 60 A MÁS AÑOS,14
SAN MARTIN,2024,FEMENINO,DE 0 A 5 AÑOS,1
SAN MARTIN,2024,FEMENINO,DE 6 A 11 AÑOS,0
SAN MARTIN,2024,FEMENINO,DE 12 A 17 AÑOS,3
SAN MARTIN,2024,FEMENINO,DE 18 A 29 AÑOS,3
SAN MARTIN,2024,FEMENINO,DE 30 A 59 AÑOS,8
SAN MARTIN,2024,FEMENINO,DE 60 A MÁS AÑOS,5
TACNA,2008,MASCULINO,MENOR DE 18 AÑOS,12
TACNA,2008,MASCULINO,MAYOR DE 18 AÑOS,20
TACNA,2008,FEMENINO,MENOR DE 18 AÑOS,2
TACNA,2008,FEMENINO,MAYOR DE 18 AÑOS,5
TACNA,2009,MASCULINO,MENOR DE 18 AÑOS,7
TACNA,2009,MASCULINO,MAYOR DE 18 AÑOS,15
TACNA,2009,FEMENINO,MENOR DE 18 AÑOS,3
TACNA,2009,FEMENINO,MAYOR DE 18 AÑOS,0
TACNA,2010,MASCULINO,DE 0 A 5 AÑOS,1
TACNA,2010,MASCULINO,DE 6 A 12 AÑOS,0
TACNA,2010,MASCULINO,DE 13 A 18 AÑOS,1
TACNA,2010,MASCULINO,DE 19 A 25 AÑOS,7
TACNA,2010,MASCULINO,DE 26 A 60 AÑOS,23
TACNA,2010,MASCULINO,DE 60 A MÁS AÑOS,3
TACNA,2010,FEMENINO,DE 0 A 5 AÑOS,1
TACNA,2010,FEMENINO,DE 6 A 12 AÑOS,2
TACNA,2010,FEMENINO,DE 13 A 18 AÑOS,2
TACNA,2010,FEMENINO,DE 19 A 25 AÑOS,2
TACNA,2010,FEMENINO,DE 26 A 60 AÑOS,5
TACNA,2010,FEMENINO,DE 60 A MÁS AÑOS,3
TACNA,2011,MASCULINO,DE 0 A 5 AÑOS,2
TACNA,2011,MASCULINO,DE 6 A 12 AÑOS,3
TACNA,2011,MASCULINO,DE 13 A 18 AÑOS,1
TACNA,2011,MASCULINO,DE 19 A 25 AÑOS,4
TACNA,2011,MASCULINO,DE 26 A 60 AÑOS,34
TACNA,2011,MASCULINO,DE 60 A MÁS AÑOS,2
TACNA,2011,FEMENINO,DE 0 A 5 AÑOS,0
TACNA,2011,FEMENINO,DE 6 A 12 AÑOS,3
TACNA,2011,FEMENINO,DE 13 A 18 AÑOS,0
TACNA,2011,FEMENINO,DE 19 A 25 AÑOS,3
TACNA,2011,FEMENINO,DE 26 A 60 AÑOS,9
TACNA,2011,FEMENINO,DE 60 A MÁS AÑOS,1
TACNA,2012,MASCULINO,DE 0 A 5 AÑOS,3
TACNA,2012,MASCULINO,DE 6 A 12 AÑOS,1
TACNA,2012,MASCULINO,DE 13 A 18 AÑOS,1
TACNA,2012,MASCULINO,DE 19 A 25 AÑOS,8
TACNA,2012,MASCULINO,DE 26 A 60 AÑOS,23
TACNA,2012,MASCULINO,DE 60 A MÁS AÑOS,5
TACNA,2012,FEMENINO,DE 0 A 5 AÑOS,1
TACNA,2012,FEMENINO,DE 6 A 12 AÑOS,0
TACNA,2012,FEMENINO,DE 13 A 18 AÑOS,0
TACNA,2012,FEMENINO,DE 19 A 25 AÑOS,3
TACNA,2012,FEMENINO,DE 26 A 60 AÑOS,10
TACNA,2012,FEMENINO,DE 60 A MÁS AÑOS,1
TACNA,2013,MASCULINO,DE 0 A 5 AÑOS,1
TACNA,2013,MASCULINO,DE 6 A 12 AÑOS,1
TACNA,2013,MASCULINO,DE 13 A 18 AÑOS,1
TACNA,2013,MASCULINO,DE 19 A 25 AÑOS,3
TACNA,2013,MASCULINO,DE 26 A 60 AÑOS,18
TACNA,2013,MASCULINO,DE 60 A MÁS AÑOS,3
TACNA,2013,FEMENINO,DE 0 A 5 AÑOS,0
TACNA,2013,FEMENINO,DE 6 A 12 AÑOS,1
TACNA,2013,FEMENINO,DE 13 A 18 AÑOS,0
TACNA,2013,FEMENINO,DE 19 A 25 AÑOS,2
TACNA,2013,FEMENINO,DE 26 A 60 AÑOS,6
TACNA,2013,FEMENINO,DE 60 A MÁS AÑOS,2
TACNA,2014,MASCULINO,DE 0 A 5 AÑOS,0
TACNA,2014,MASCULINO,DE 6 A 12 AÑOS,1
TACNA,2014,MASCULINO,DE 13 A 18 AÑOS,0
TACNA,2014,MASCULINO,DE 19 A 25 AÑOS,5
TACNA,2014,MASCULINO,DE 26 A 60 AÑOS,32
TACNA,2014,MASCULINO,DE 60 A MÁS AÑOS,5
TACNA,2014,FEMENINO,DE 0 A 5 AÑOS,1
TACNA,2014,FEMENINO,DE 6 A 12 AÑOS,1
TACNA,2014,FEMENINO,DE 13 A 18 AÑOS,0
TACNA,2014,FEMENINO,DE 19 A 25 AÑOS,2
TACNA,2014,FEMENINO,DE 26 A 60 AÑOS,3
TACNA,2014,FEMENINO,DE 60 A MÁS AÑOS,5
TACNA,2015,MASCULINO,DE 0 A 5 AÑOS,3
TACNA,2015,MASCULINO,DE 6 A 12 AÑOS,0
TACNA,2015,MASCULINO,DE 13 A 18 AÑOS,0
TACNA,2015,MASCULINO,DE 19 A 25 AÑOS,2
TACNA,2015,MASCULINO,DE 26 A 60 AÑOS,12
TACNA,2015,MASCULINO,DE 60 A MÁS AÑOS,10
TACNA,2015,FEMENINO,DE 0 A 5 AÑOS,0
TACNA,2015,FEMENINO,DE 6 A 12 AÑOS,1
TACNA,2015,FEMENINO,DE 13 A 18 AÑOS,0
TACNA,2015,FEMENINO,DE 19 A 25 AÑOS,1
TACNA,2015,FEMENINO,DE 26 A 60 AÑOS,6
TACNA,2015,FEMENINO,DE 60 A MÁS AÑOS,2
TACNA,2016,MASCULINO,DE 0 A 5 AÑOS,3
TACNA,2016,MASCULINO,DE 6 A 12 AÑOS,1
TACNA,2016,MASCULINO,DE 13 A 18 AÑOS,1
TACNA,2016,MASCULINO,DE 19 A 25 AÑOS,1
TACNA,2016,MASCULINO,DE 26 A 60 AÑOS,16
TACNA,2016,MASCULINO,DE 60 A MÁS AÑOS,5
TACNA,2016,FEMENINO,DE 0 A 5 AÑOS,2
TACNA,2016,FEMENINO,DE 6 A 12 AÑOS,0
TACNA,2016,FEMENINO,DE 13 A 18 AÑOS,0
TACNA,2016,FEMENINO,DE 19 A 25 AÑOS,1
TACNA,2016,FEMENINO,DE 26 A 60 AÑOS,3
TACNA,2016,FEMENINO,DE 60 A MÁS AÑOS,1
TACNA,2017,MASCULINO,DE 0 A 5 AÑOS,1
TACNA,2017,MASCULINO,DE 6 A 12 AÑOS,3
TACNA,2017,MASCULINO,DE 13 A 18 AÑOS,0
TACNA,2017,MASCULINO,DE 19 A 25 AÑOS,4
TACNA,2017,MASCULINO,DE 26 A 60 AÑOS,24
TACNA,2017,MASCULINO,DE 60 A MÁS AÑOS,2
TACNA,2017,FEMENINO,DE 0 A 5 AÑOS,0
TACNA,2017,FEMENINO,DE 6 A 12 AÑOS,1
TACNA,2017,FEMENINO,DE 13 A 18 AÑOS,0
TACNA,2017,FEMENINO,DE 19 A 25 AÑOS,0
TACNA,2017,FEMENINO,DE 26 A 60 AÑOS,11
TACNA,2017,FEMENINO,DE 60 A MÁS AÑOS,0
TACNA,2018,MASCULINO,DE 0 A 5 AÑOS,1
TACNA,2018,MASCULINO,DE 6 A 11 AÑOS,0
TACNA,2018,MASCULINO,DE 12 A 17 AÑOS,0
TACNA,2018,MASCULINO,DE 18 A 29 AÑOS,6
TACNA,2018,MASCULINO,DE 30 A 59 AÑOS,18
TACNA,2018,MASCULINO,DE 60 A MÁS AÑOS,5
TACNA,2018,FEMENINO,DE 0 A 5 AÑOS,0
TACNA,2018,FEMENINO,DE 6 A 11 AÑOS,0
TACNA,2018,FEMENINO,DE 12 A 17 AÑOS,0
TACNA,2018,FEMENINO,DE 18 A 29 AÑOS,3
TACNA,2018,FEMENINO,DE 30 A 59 AÑOS,1
TACNA,2018,FEMENINO,DE 60 A MÁS AÑOS,4
TACNA,2019,MASCULINO,DE 0 A 5 AÑOS,0
TACNA,2019,MASCULINO,DE 6 A 11 AÑOS,1
TACNA,2019,MASCULINO,DE 12 A 17 AÑOS,1
TACNA,2019,MASCULINO,DE 18 A 29 AÑOS,4
TACNA,2019,MASCULINO,DE 30 A 59 AÑOS,22
TACNA,2019,MASCULINO,DE 60 A MÁS AÑOS,4
TACNA,2019,FEMENINO,DE 0 A 5 AÑOS,0
TACNA,2019,FEMENINO,DE 6 A 11 AÑOS,0
TACNA,2019,FEMENINO,DE 12 A 17 AÑOS,0
TACNA,2019,FEMENINO,DE 18 A 29 AÑOS,1
TACNA,2019,FEMENINO,DE 30 A 59 AÑOS,1
TACNA,2019,FEMENINO,DE 60 A MÁS AÑOS,4
TACNA,2020,MASCULINO,DE 0 A 5 AÑOS,1
TACNA,2020,MASCULINO,DE 6 A 11 AÑOS,1
TACNA,2020,MASCULINO,DE 12 A 17 AÑOS,0
TACNA,2020,MASCULINO,DE 18 A 29 AÑOS,2
TACNA,2020,MASCULINO,DE 30 A 59 AÑOS,8
TACNA,2020,MASCULINO,DE 60 A MÁS AÑOS,3
TACNA,2020,FEMENINO,DE 0 A 5 AÑOS,0
TACNA,2020,FEMENINO,DE 6 A 11 AÑOS,0
TACNA,2020,FEMENINO,DE 12 A 17 AÑOS,0
TACNA,2020,FEMENINO,DE 18 A 29 AÑOS,3
TACNA,2020,FEMENINO,DE 30 A 59 AÑOS,3
TACNA,2020,FEMENINO,DE 60 A MÁS AÑOS,1
TACNA,2021,MASCULINO,DE 0 A 5 AÑOS,2
TACNA,2021,MASCULINO,DE 6 A 11 AÑOS,0
TACNA,2021,MASCULINO,DE 12 A 17 AÑOS,0
TACNA,2021,MASCULINO,DE 18 A 29 AÑOS,5
TACNA,2021,MASCULINO,DE 30 A 59 AÑOS,14
TACNA,2021,MASCULINO,DE 60 A MÁS AÑOS,3
TACNA,2021,FEMENINO,DE 0 A 5 AÑOS,1
TACNA,2021,FEMENINO,DE 6 A 11 AÑOS,0
TACNA,2021,FEMENINO,DE 12 A 17 AÑOS,0
TACNA,2021,FEMENINO,DE 18 A 29 AÑOS,1
TACNA,2021,FEMENINO,DE 30 A 59 AÑOS,3
TACNA,2021,FEMENINO,DE 60 A MÁS AÑOS,1
TACNA,2022,MASCULINO,DE 0 A 5 AÑOS,0
TACNA,2022,MASCULINO,DE 6 A 11 AÑOS,0
TACNA,2022,MASCULINO,DE 12 A 17 AÑOS,0
TACNA,2022,MASCULINO,DE 18 A 29 AÑOS,3
TACNA,2022,MASCULINO,DE 30 A 59 AÑOS,20
TACNA,2022,MASCULINO,DE 60 A MÁS AÑOS,6
TACNA,2022,FEMENINO,DE 0 A 5 AÑOS,0
TACNA,2022,FEMENINO,DE 6 A 11 AÑOS,1
TACNA,2022,FEMENINO,DE 12 A 17 AÑOS,0
TACNA,2022,FEMENINO,DE 18 A 29 AÑOS,4
TACNA,2022,FEMENINO,DE 30 A 59 AÑOS,7
TACNA,2022,FEMENINO,DE 60 A MÁS AÑOS,3
TACNA,2023,MASCULINO,DE 0 A 5 AÑOS,0
TACNA,2023,MASCULINO,DE 6 A 11 AÑOS,2
TACNA,2023,MASCULINO,DE 12 A 17 AÑOS,1
TACNA,2023,MASCULINO,DE 18 A 29 AÑOS,1
TACNA,2023,MASCULINO,DE 30 A 59 AÑOS,12
TACNA,2023,MASCULINO,DE 60 A MÁS AÑOS,6
TACNA,2023,FEMENINO,DE 0 A 5 AÑOS,1
TACNA,2023,FEMENINO,DE 6 A 11 AÑOS,0
TACNA,2023,FEMENINO,DE 12 A 17 AÑOS,0
TACNA,2023,FEMENINO,DE 18 A 29 AÑOS,4
TACNA,2023,FEMENINO,DE 30 A 59 AÑOS,2
TACNA,2023,FEMENINO,DE 60 A MÁS AÑOS,3
TACNA,2024,MASCULINO,DE 0 A 5 AÑOS,0
TACNA,2024,MASCULINO,DE 6 A 11 AÑOS,0
TACNA,2024,MASCULINO,DE 12 A 17 AÑOS,0
TACNA,2024,MASCULINO,DE 18 A 29 AÑOS,10
TACNA,2024,MASCULINO,DE 30 A 59 AÑOS,20
TACNA,2024,MASCULINO,DE 60 A MÁS AÑOS,6
TACNA,2024,FEMENINO,DE 0 A 5 AÑOS,1
TACNA,2024,FEMENINO,DE 6 A 11 AÑOS,1
TACNA,2024,FEMENINO,DE 12 A 17 AÑOS,0
TACNA,2024,FEMENINO,DE 18 A 29 AÑOS,0
TACNA,2024,FEMENINO,DE 30 A 59 AÑOS,9
TACNA,2024,FEMENINO,DE 60 A MÁS AÑOS,2
TUMBES,2008,MASCULINO,MENOR DE 18 AÑOS,1
TUMBES,2008,MASCULINO,MAYOR DE 18 AÑOS,17
TUMBES,2008,FEMENINO,MENOR DE 18 AÑOS,0
TUMBES,2008,FEMENINO,MAYOR DE 18 AÑOS,0
TUMBES,2009,MASCULINO,MENOR DE 18 AÑOS,1
TUMBES,2009,MASCULINO,MAYOR DE 18 AÑOS,11
TUMBES,2009,FEMENINO,MENOR DE 18 AÑOS,0
TUMBES,2009,FEMENINO,MAYOR DE 18 AÑOS,4
TUMBES,2010,MASCULINO,DE 0 A 5 AÑOS,1
TUMBES,2010,MASCULINO,DE 6 A 12 AÑOS,0
TUMBES,2010,MASCULINO,DE 13 A 18 AÑOS,2
TUMBES,2010,MASCULINO,DE 19 A 25 AÑOS,8
TUMBES,2010,MASCULINO,DE 26 A 60 AÑOS,10
TUMBES,2010,MASCULINO,DE 60 A MÁS AÑOS,2
TUMBES,2010,FEMENINO,DE 0 A 5 AÑOS,0
TUMBES,2010,FEMENINO,DE 6 A 12 AÑOS,0
TUMBES,2010,FEMENINO,DE 13 A 18 AÑOS,0
TUMBES,2010,FEMENINO,DE 19 A 25 AÑOS,0
TUMBES,2010,FEMENINO,DE 26 A 60 AÑOS,2
TUMBES,2010,FEMENINO,DE 60 A MÁS AÑOS,1
TUMBES,2011,MASCULINO,DE 0 A 5 AÑOS,11
TUMBES,2011,MASCULINO,DE 6 A 12 AÑOS,6
TUMBES,2011,MASCULINO,DE 13 A 18 AÑOS,1
TUMBES,2011,MASCULINO,DE 19 A 25 AÑOS,8
TUMBES,2011,MASCULINO,DE 26 A 60 AÑOS,9
TUMBES,2011,MASCULINO,DE 60 A MÁS AÑOS,4
TUMBES,2011,FEMENINO,DE 0 A 5 AÑOS,0
TUMBES,2011,FEMENINO,DE 6 A 12 AÑOS,1
TUMBES,2011,FEMENINO,DE 13 A 18 AÑOS,1
TUMBES,2011,FEMENINO,DE 19 A 25 AÑOS,2
TUMBES,2011,FEMENINO,DE 26 A 60 AÑOS,4
TUMBES,2011,FEMENINO,DE 60 A MÁS AÑOS,0
TUMBES,2012,MASCULINO,DE 0 A 5 AÑOS,6
TUMBES,2012,MASCULINO,DE 6 A 12 AÑOS,0
TUMBES,2012,MASCULINO,DE 13 A 18 AÑOS,1
TUMBES,2012,MASCULINO,DE 19 A 25 AÑOS,11
TUMBES,2012,MASCULINO,DE 26 A 60 AÑOS,10
TUMBES,2012,MASCULINO,DE 60 A MÁS AÑOS,2
TUMBES,2012,FEMENINO,DE 0 A 5 AÑOS,0
TUMBES,2012,FEMENINO,DE 6 A 12 AÑOS,0
TUMBES,2012,FEMENINO,DE 13 A 18 AÑOS,1
TUMBES,2012,FEMENINO,DE 19 A 25 AÑOS,0
TUMBES,2012,FEMENINO,DE 26 A 60 AÑOS,2
TUMBES,2012,FEMENINO,DE 60 A MÁS AÑOS,1
TUMBES,2013,MASCULINO,DE 0 A 5 AÑOS,2
TUMBES,2013,MASCULINO,DE 6 A 12 AÑOS,1
TUMBES,2013,MASCULINO,DE 13 A 18 AÑOS,1
TUMBES,2013,MASCULINO,DE 19 A 25 AÑOS,5
TUMBES,2013,MASCULINO,DE 26 A 60 AÑOS,1
TUMBES,2013,MASCULINO,DE 60 A MÁS AÑOS,2
TUMBES,2013,FEMENINO,DE 0 A 5 AÑOS,0
TUMBES,2013,FEMENINO,DE 6 A 12 AÑOS,0
TUMBES,2013,FEMENINO,DE 13 A 18 AÑOS,0
TUMBES,2013,FEMENINO,DE 19 A 25 AÑOS,0
TUMBES,2013,FEMENINO,DE 26 A 60 AÑOS,0
TUMBES,2013,FEMENINO,DE 60 A MÁS AÑOS,0
TUMBES,2014,MASCULINO,DE 0 A 5 AÑOS,2
TUMBES,2014,MASCULINO,DE 6 A 12 AÑOS,0
TUMBES,2014,MASCULINO,DE 13 A 18 AÑOS,0
TUMBES,2014,MASCULINO,DE 19 A 25 AÑOS,4
TUMBES,2014,MASCULINO,DE 26 A 60 AÑOS,12
TUMBES,2014,MASCULINO,DE 60 A MÁS AÑOS,3
TUMBES,2014,FEMENINO,DE 0 A 5 AÑOS,0
TUMBES,2014,FEMENINO,DE 6 A 12 AÑOS,0
TUMBES,2014,FEMENINO,DE 13 A 18 AÑOS,0
TUMBES,2014,FEMENINO,DE 19 A 25 AÑOS,2
TUMBES,2014,FEMENINO,DE 26 A 60 AÑOS,1
TUMBES,2014,FEMENINO,DE 60 A MÁS AÑOS,0
TUMBES,2015,MASCULINO,DE 0 A 5 AÑOS,1
TUMBES,2015,MASCULINO,DE 6 A 12 AÑOS,0
TUMBES,2015,MASCULINO,DE 13 A 18 AÑOS,1
TUMBES,2015,MASCULINO,DE 19 A 25 AÑOS,5
TUMBES,2015,MASCULINO,DE 26 A 60 AÑOS,11
TUMBES,2015,MASCULINO,DE 60 A MÁS AÑOS,3
TUMBES,2015,FEMENINO,DE 0 A 5 AÑOS,0
TUMBES,2015,FEMENINO,DE 6 A 12 AÑOS,1
TUMBES,2015,FEMENINO,DE 13 A 18 AÑOS,0
TUMBES,2015,FEMENINO,DE 19 A 25 AÑOS,0
TUMBES,2015,FEMENINO,DE 26 A 60 AÑOS,3
TUMBES,2015,FEMENINO,DE 60 A MÁS AÑOS,1
TUMBES,2016,MASCULINO,DE 0 A 5 AÑOS,0
TUMBES,2016,MASCULINO,DE 6 A 12 AÑOS,0
TUMBES,2016,MASCULINO,DE 13 A 18 AÑOS,2
TUMBES,2016,MASCULINO,DE 19 A 25 AÑOS,2
TUMBES,2016,MASCULINO,DE 26 A 60 AÑOS,13
TUMBES,2016,MASCULINO,DE 60 A MÁS AÑOS,3
TUMBES,2016,FEMENINO,DE 0 A 5 AÑOS,2
TUMBES,2016,FEMENINO,DE 6 A 12 AÑOS,0
TUMBES,2016,FEMENINO,DE 13 A 18 AÑOS,1
TUMBES,2016,FEMENINO,DE 19 A 25 AÑOS,1
TUMBES,2016,FEMENINO,DE 26 A 60 AÑOS,4
TUMBES,2016,FEMENINO,DE 60 A MÁS AÑOS,0
TUMBES,2017,MASCULINO,DE 0 A 5 AÑOS,0
TUMBES,2017,MASCULINO,DE 6 A 12 AÑOS,1
TUMBES,2017,MASCULINO,DE 13 A 18 AÑOS,0
TUMBES,2017,MASCULINO,DE 19 A 25 AÑOS,2
TUMBES,2017,MASCULINO,DE 26 A 60 AÑOS,20
TUMBES,2017,MASCULINO,DE 60 A MÁS AÑOS,3
TUMBES,2017,FEMENINO,DE 0 A 5 AÑOS,0
TUMBES,2017,FEMENINO,DE 6 A 12 AÑOS,1
TUMBES,2017,FEMENINO,DE 13 A 18 AÑOS,1
TUMBES,2017,FEMENINO,DE 19 A 25 AÑOS,0
TUMBES,2017,FEMENINO,DE 26 A 60 AÑOS,3
TUMBES,2017,FEMENINO,DE 60 A MÁS AÑOS,0
TUMBES,2018,MASCULINO,DE 0 A 5 AÑOS,0
